area,model,training_seconds,prediction_seconds,seconds_per_forecast,tuning_seconds
5161,AR,0.0012703330139629,0.0026457909843884,2.624792643242501e-06,0.0022208339651115
5161,LSTM,24.36712108299253,0.6543494169891346,0.0006491561676479,55.05588883298333
5059,AR,0.0132664169941563,0.0032043750106822,3.1789434629784426e-06,0.0018316659843549
5059,LSTM,37.716632999974536,0.7514299169997685,0.0007454661874997,55.96062895900104
5259,AR,0.0019912080024369,0.0027115840057376,2.690063497755632e-06,0.0074745420133695
5259,LSTM,28.388392249995377,0.6933629999984987,0.0006878601190461,68.17346425002324
5161,Holt-Winters,1.9937020409852266,0.0009687920100986958,9.61103184621722e-07,2.7389114999969024
5059,Holt-Winters,0.6401318749994971,0.0011244590277783573,1.1155347497801164e-06,2.6481093750335276
5259,Holt-Winters,1.2110716669994872,0.0011914579954463989,1.1820019796095227e-06,2.303910457994789
